symbol,date,open,high,low,close,volume,adjusted
^DJI;,12/05/2011,12629.96,12718.58,12537.17,12695.92,216510000.00,12695.92
^DJI;,13/05/2011,12695.65,12714.50,12543.19,12595.75,169940000.00,12595.75
^DJI;,16/05/2011,12594.77,12642.90,12530.81,12548.37,192310000.00,12548.37
^DJI;,17/05/2011,12541.33,12541.33,12378.84,12479.58,192830000.00,12479.58
^DJI;,18/05/2011,12471.78,12571.15,12443.10,12560.18,175120000.00,12560.18
^DJI;,19/05/2011,12561.46,12633.59,12533.46,12605.32,158470000.00,12605.32
^DJI;,20/05/2011,12604.72,12604.83,12485.86,12512.04,174980000.00,12512.04
^DJI;,23/05/2011,12511.36,12511.36,12331.77,12381.26,150720000.00,12381.26
^DJI;,24/05/2011,12381.57,12422.55,12350.04,12356.21,145920000.00,12356.21
^DJI;,25/05/2011,12355.45,12440.03,12309.52,12394.66,145750000.00,12394.66
^DJI;,26/05/2011,12391.63,12441.58,12317.92,12402.76,149070000.00,12402.76
^DJI;,27/05/2011,12398.06,12483.81,12397.69,12441.58,126030000.00,12441.58
^DJI;,31/05/2011,12443.40,12574.29,12443.40,12569.79,208290000.00,12569.79
^DJI;,01/06/2011,12569.41,12569.49,12282.42,12290.14,183020000.00,12290.14
^DJI;,02/06/2011,12289.61,12306.71,12190.54,12248.55,156370000.00,12248.55
^DJI;,03/06/2011,12247.80,12247.87,12104.03,12151.26,157740000.00,12151.26
^DJI;,06/06/2011,12151.19,12151.49,12070.66,12089.96,166600000.00,12089.96
^DJI;,07/06/2011,12090.18,12178.89,12066.61,12070.81,162610000.00,12070.81
^DJI;,08/06/2011,12066.27,12098.36,12024.26,12048.94,156870000.00,12048.94
^DJI;,09/06/2011,12049.47,12183.12,12049.09,12124.36,149700000.00,12124.36
^DJI;,10/06/2011,12124.17,12124.85,11937.42,11951.91,178310000.00,11951.91
^DJI;,13/06/2011,11945.33,12011.66,11917.78,11952.97,153370000.00,11952.97
^DJI;,14/06/2011,11951.38,12120.80,11951.38,12076.11,159620000.00,12076.11
^DJI;,15/06/2011,12075.12,12075.20,11862.53,11897.27,182500000.00,11897.27
^DJI;,16/06/2011,11896.13,11990.02,11875.77,11961.52,189500000.00,11961.52
^DJI;,17/06/2011,11962.66,12072.89,11962.51,12004.36,342010000.00,12004.36
^DJI;,20/06/2011,12004.28,12099.87,11971.29,12080.38,127250000.00,12080.38
^DJI;,21/06/2011,12081.33,12217.33,12081.18,12190.01,147570000.00,12190.01
^DJI;,22/06/2011,12189.71,12207.99,12105.85,12109.67,125330000.00,12109.67
^DJI;,23/06/2011,12108.35,12108.73,11874.94,12050.00,206760000.00,12050.00
^DJI;,24/06/2011,12049.24,12057.19,11925.42,11934.58,279660000.00,11934.58
^DJI;,27/06/2011,11934.66,12098.81,11934.05,12043.56,177920000.00,12043.56
^DJI;,28/06/2011,12043.56,12190.43,12042.28,12188.69,135050000.00,12188.69
^DJI;,29/06/2011,12187.63,12284.39,12175.86,12261.42,158720000.00,12261.42
^DJI;,30/06/2011,12262.25,12427.09,12262.10,12414.34,179980000.00,12414.34
^DJI;,01/07/2011,12414.34,12596.13,12404.08,12582.77,141870000.00,12582.77
^DJI;,05/07/2011,12569.87,12601.80,12540.58,12569.87,123000000.00,12569.87
^DJI;,06/07/2011,12562.47,12643.24,12539.21,12626.02,132330000.00,12626.02
^DJI;,07/07/2011,12627.23,12753.89,12627.23,12719.49,153740000.00,12719.49
^DJI;,08/07/2011,12717.90,12717.90,12567.41,12657.20,131150000.00,12657.20
^DJI;,11/07/2011,12655.62,12655.84,12470.30,12505.76,133250000.00,12505.76
^DJI;,12/07/2011,12505.54,12570.58,12446.88,12446.88,162640000.00,12446.88
^DJI;,13/07/2011,12447.33,12611.04,12447.33,12491.61,139970000.00,12491.61
^DJI;,14/07/2011,12491.53,12581.98,12414.41,12437.12,140810000.00,12437.12
^DJI;,15/07/2011,12437.12,12504.82,12406.09,12479.73,215420000.00,12479.73
^DJI;,18/07/2011,12475.11,12475.26,12296.23,12385.16,148950000.00,12385.16
^DJI;,19/07/2011,12386.03,12607.56,12385.96,12587.42,167550000.00,12587.42
^DJI;,20/07/2011,12583.68,12603.51,12546.56,12571.91,140340000.00,12571.91
^DJI;,21/07/2011,12567.07,12751.43,12566.61,12724.41,188410000.00,12724.41
^DJI;,22/07/2011,12724.71,12740.87,12644.19,12681.16,136760000.00,12681.16
^DJI;,25/07/2011,12679.72,12679.95,12536.19,12592.80,128760000.00,12592.80
^DJI;,26/07/2011,12592.12,12593.40,12489.04,12501.30,145140000.00,12501.30
^DJI;,27/07/2011,12498.42,12498.65,12289.69,12302.55,182770000.00,12302.55
^DJI;,28/07/2011,12301.72,12384.90,12226.83,12240.11,148710000.00,12240.11
^DJI;,29/07/2011,12239.36,12243.07,12083.45,12143.24,230910000.00,12143.24
^DJI;,01/08/2011,12144.22,12282.42,11998.08,12132.49,182820000.00,12132.49
^DJI;,02/08/2011,12129.77,12130.30,11865.56,11866.62,207060000.00,11866.62
^DJI;,03/08/2011,11863.74,11904.91,11700.34,11896.44,198220000.00,11896.44
^DJI;,04/08/2011,11893.86,11893.94,11372.14,11383.68,300760000.00,11383.68
^DJI;,05/08/2011,11383.98,11555.41,11139.00,11444.61,406310000.00,11444.61
^DJI;,08/08/2011,11433.93,11434.09,10809.85,10809.85,479980000.00,10809.85
^DJI;,09/08/2011,10810.91,11244.01,10604.07,11239.77,431410000.00,11239.77
^DJI;,10/08/2011,11228.00,11228.00,10686.49,10719.94,396300000.00,10719.94
^DJI;,11/08/2011,10729.85,11278.90,10729.85,11143.31,393190000.00,11143.31
^DJI;,12/08/2011,11143.46,11346.67,11142.18,11269.02,228030000.00,11269.02
^DJI;,15/08/2011,11269.85,11484.60,11269.85,11482.90,188120000.00,11482.90
^DJI;,16/08/2011,11480.48,11488.01,11292.63,11405.93,187800000.00,11405.93
^DJI;,17/08/2011,11392.01,11529.67,11322.30,11410.21,171280000.00,11410.21
^DJI;,18/08/2011,11406.27,11406.50,10881.60,10990.58,308520000.00,10990.58
^DJI;,19/08/2011,10989.75,11086.40,10801.41,10817.65,336370000.00,10817.65
^DJI;,22/08/2011,10820.37,11020.55,10820.37,10854.65,226720000.00,10854.65
^DJI;,23/08/2011,10854.58,11176.84,10854.43,11176.76,244130000.00,11176.76
^DJI;,24/08/2011,11175.78,11331.57,11113.04,11320.71,227380000.00,11320.71
^DJI;,25/08/2011,11321.02,11406.39,11106.76,11149.82,255050000.00,11149.82
^DJI;,26/08/2011,11149.82,11326.43,10929.20,11284.54,244410000.00,11284.54
^DJI;,29/08/2011,11286.65,11541.78,11286.58,11539.25,177540000.00,11539.25
^DJI;,30/08/2011,11532.13,11630.07,11429.39,11559.95,182090000.00,11559.95
^DJI;,31/08/2011,11560.48,11712.60,11528.08,11613.53,229740000.00,11613.53
^DJI;,01/09/2011,11613.30,11716.84,11488.46,11493.57,178110000.00,11493.57
^DJI;,02/09/2011,11492.06,11492.14,11211.35,11240.26,174660000.00,11240.26
^DJI;,06/09/2011,11237.31,11237.46,10932.53,11139.30,217420000.00,11139.30
^DJI;,07/09/2011,11137.63,11414.86,11137.63,11414.86,166320000.00,11414.86
^DJI;,08/09/2011,11414.86,11477.30,11283.74,11295.81,173040000.00,11295.81
^DJI;,09/09/2011,11294.60,11294.83,10935.64,10992.13,228170000.00,10992.13
^DJI;,12/09/2011,10990.01,11062.03,10824.76,11061.12,197160000.00,11061.12
^DJI;,13/09/2011,11054.99,11140.85,10987.18,11105.85,189980000.00,11105.85
^DJI;,14/09/2011,11106.83,11386.78,10993.84,11246.73,192600000.00,11246.73
^DJI;,15/09/2011,11247.72,11433.40,11247.49,11433.18,172080000.00,11433.18
^DJI;,16/09/2011,11433.71,11532.47,11407.41,11509.09,425900000.00,11509.09
^DJI;,19/09/2011,11506.82,11506.82,11255.25,11401.01,157580000.00,11401.01
^DJI;,20/09/2011,11401.47,11550.22,11373.92,11408.66,157060000.00,11408.66
^DJI;,21/09/2011,11408.58,11447.86,11117.28,11124.84,221860000.00,11124.84
^DJI;,22/09/2011,11121.89,11122.12,10597.14,10733.83,306170000.00,10733.83
^DJI;,23/09/2011,10732.77,10808.49,10638.73,10771.48,223140000.00,10771.48
^DJI;,26/09/2011,10771.78,11057.49,10771.78,11043.86,225620000.00,11043.86
^DJI;,27/09/2011,11045.23,11369.30,11045.23,11190.69,212700000.00,11190.69
^DJI;,28/09/2011,11189.10,11317.08,10996.98,11010.90,172410000.00,11010.90
^DJI;,29/09/2011,11012.79,11271.14,10965.45,11153.98,191340000.00,11153.98
^DJI;,30/09/2011,11152.32,11152.39,10909.52,10913.38,213200000.00,10913.38
^DJI;,03/10/2011,10912.10,10979.19,10653.34,10655.30,242870000.00,10655.30
^DJI;,04/10/2011,10651.44,10825.44,10404.49,10808.71,267440000.00,10808.71
^DJI;,05/10/2011,10800.47,10950.89,10738.10,10939.95,226440000.00,10939.95
^DJI;,06/10/2011,10939.87,11132.60,10858.67,11123.33,190030000.00,11123.33
^DJI;,07/10/2011,11123.41,11232.05,11051.13,11103.12,188080000.00,11103.12
^DJI;,10/10/2011,11104.56,11433.33,11104.56,11433.18,144270000.00,11433.18
^DJI;,11/10/2011,11432.80,11447.86,11365.67,11416.30,133360000.00,11416.30
^DJI;,12/10/2011,11417.36,11625.30,11417.28,11518.85,188130000.00,11518.85
^DJI;,13/10/2011,11518.09,11518.09,11377.82,11478.13,143990000.00,11478.13
^DJI;,14/10/2011,11478.97,11646.83,11478.66,11644.49,133570000.00,11644.49
^DJI;,17/10/2011,11643.35,11643.35,11378.35,11397.00,140360000.00,11397.00
^DJI;,18/10/2011,11396.17,11652.74,11296.12,11577.05,201410000.00,11577.05
^DJI;,19/10/2011,11577.54,11633.70,11469.17,11504.62,169580000.00,11504.62
^DJI;,20/10/2011,11502.13,11581.25,11391.14,11541.78,166100000.00,11541.78
^DJI;,21/10/2011,11543.22,11812.46,11542.84,11808.79,264000000.00,11808.79
^DJI;,24/10/2011,11807.96,11940.75,11805.77,11913.62,161870000.00,11913.62
^DJI;,25/10/2011,11912.63,11912.86,11682.52,11706.62,161450000.00,11706.62
^DJI;,26/10/2011,11707.76,11891.21,11694.36,11869.04,183730000.00,11869.04
^DJI;,27/10/2011,11872.07,12284.31,11872.07,12208.55,251640000.00,12208.55
^DJI;,28/10/2011,12207.34,12251.92,12164.24,12231.11,163620000.00,12231.11
^DJI;,31/10/2011,12229.22,12229.29,11954.41,11955.01,185790000.00,11955.01
^DJI;,01/11/2011,11951.53,11951.76,11630.03,11657.96,218290000.00,11657.96
^DJI;,02/11/2011,11658.49,11876.83,11658.49,11836.04,154140000.00,11836.04
^DJI;,03/11/2011,11835.59,12065.93,11835.43,12044.47,158170000.00,12044.47
^DJI;,04/11/2011,12043.41,12043.49,11850.31,11983.24,126150000.00,11983.24
^DJI;,07/11/2011,11983.02,12074.44,11880.69,12068.39,122110000.00,12068.39
^DJI;,08/11/2011,12055.52,12187.51,12002.17,12170.18,144950000.00,12170.18
^DJI;,09/11/2011,12166.40,12166.40,11736.93,11780.94,180200000.00,11780.94
^DJI;,10/11/2011,11780.03,11961.14,11779.88,11893.86,165250000.00,11893.86
^DJI;,11/11/2011,11896.28,12179.72,11896.28,12153.68,134520000.00,12153.68
^DJI;,14/11/2011,12153.00,12170.56,12027.03,12078.98,119610000.00,12078.98
^DJI;,15/11/2011,12077.92,12165.11,12001.26,12096.16,14510000.00,12096.16
^DJI;,16/11/2011,12084.74,12109.03,11890.57,11905.59,166220000.00,11905.59
^DJI;,17/11/2011,11905.67,11948.43,11676.35,11770.73,169830000.00,11770.73
^DJI;,18/11/2011,11768.98,11854.81,11755.82,11796.16,181240000.00,11796.16
^DJI;,21/11/2011,11795.55,11795.70,11454.07,11547.31,170960000.00,11547.31
^DJI;,22/11/2011,11542.39,11571.75,11433.97,11493.72,148570000.00,11493.72
^DJI;,23/11/2011,11492.74,11492.82,11257.55,11257.55,152220000.00,11257.55
^DJI;,25/11/2011,11251.88,11361.47,11231.43,11231.65,87480000.00,11231.65
^DJI;,28/11/2011,11232.47,11562.10,11232.16,11523.01,204950000.00,11523.01
^DJI;,29/11/2011,11523.01,11624.01,11517.04,11555.63,156950000.00,11555.63
^DJI;,30/11/2011,11559.27,12045.68,11559.27,12045.68,286790000.00,12045.68
^DJI;,01/12/2011,12046.21,12062.64,11974.62,12020.03,143700000.00,12020.03
^DJI;,02/12/2011,12022.37,12146.68,12007.12,12019.42,150110000.00,12019.42
^DJI;,05/12/2011,12021.54,12186.53,12021.46,12097.83,153830000.00,12097.83
^DJI;,06/12/2011,12097.75,12215.71,12076.71,12150.13,145920000.00,12150.13
^DJI;,07/12/2011,12144.41,12257.67,12060.37,12196.37,168440000.00,12196.37
^DJI;,08/12/2011,12195.91,12195.91,11966.22,11997.70,165880000.00,11997.70
^DJI;,09/12/2011,11996.03,12212.83,11995.51,12184.26,154250000.00,12184.26
^DJI;,12/12/2011,12181.08,12181.38,11940.86,12021.39,149050000.00,12021.39
^DJI;,13/12/2011,12018.66,12147.70,11904.38,11954.94,171910000.00,11954.94
^DJI;,14/12/2011,11949.72,11950.02,11786.47,11823.48,161240000.00,11823.48
^DJI;,15/12/2011,11825.29,11967.84,11825.22,11868.81,136930000.00,11868.81
^DJI;,16/12/2011,11870.25,11968.18,11819.31,11866.39,389520000.00,11866.39
^DJI;,19/12/2011,11866.54,11925.88,11735.19,11766.26,135170000.00,11766.26
^DJI;,20/12/2011,11769.21,12117.13,11768.83,12103.58,165180000.00,12103.58
^DJI;,21/12/2011,12103.58,12119.70,11999.44,12107.74,163250000.00,12107.74
^DJI;,22/12/2011,12107.59,12182.71,12107.37,12169.65,151610000.00,12169.65
^DJI;,23/12/2011,12169.88,12297.44,12169.80,12294.00,80420000.00,12294.00
^DJI;,27/12/2011,12293.47,12328.47,12269.97,12291.35,95980000.00,12291.35
^DJI;,28/12/2011,12288.85,12299.11,12140.17,12151.41,84010000.00,12151.41
^DJI;,29/12/2011,12152.32,12293.96,12152.09,12287.04,8410000.00,12287.04
^DJI;,30/12/2011,12286.28,12290.06,12213.78,12217.56,96670000.00,12217.56
^DJI;,03/01/2012,12221.19,12479.65,12221.19,12397.38,152560000.00,12397.38
^DJI;,04/01/2012,12392.46,12430.00,12337.25,12418.42,145130000.00,12418.42
^DJI;,05/01/2012,12418.42,12435.98,12283.90,12415.70,158440000.00,12415.70
^DJI;,06/01/2012,12407.45,12415.24,12332.41,12359.92,131120000.00,12359.92
^DJI;,09/01/2012,12359.31,12409.08,12333.85,12392.69,122200000.00,12392.69
^DJI;,10/01/2012,12394.51,12514.69,12394.51,12462.47,141230000.00,12462.47
^DJI;,11/01/2012,12459.52,12462.58,12399.01,12449.45,130260000.00,12449.45
^DJI;,12/01/2012,12449.91,12483.70,12385.08,12471.02,128230000.00,12471.02
^DJI;,13/01/2012,12469.96,12470.12,12311.79,12422.06,161470000.00,12422.06
^DJI;,17/01/2012,12423.12,12573.65,12423.12,12482.07,148670000.00,12482.07
^DJI;,18/01/2012,12474.69,12582.28,12453.20,12578.95,154170000.00,12578.95
^DJI;,19/01/2012,12578.19,12625.80,12563.58,12623.98,148030000.00,12623.98
^DJI;,20/01/2012,12623.83,12720.48,12620.76,12720.48,255110000.00,12720.48
^DJI;,23/01/2012,12720.25,12764.49,12665.83,12708.82,149860000.00,12708.82
^DJI;,24/01/2012,12708.37,12708.52,12613.54,12675.75,125420000.00,12675.75
^DJI;,25/01/2012,12673.63,12778.26,12580.12,12758.85,135430000.00,12758.85
^DJI;,26/01/2012,12756.96,12841.95,12695.16,12734.63,130840000.00,12734.63
^DJI;,27/01/2012,12733.95,12733.95,12630.72,12660.46,164410000.00,12660.46
^DJI;,30/01/2012,12659.17,12659.32,12529.41,12653.72,130430000.00,12653.72
^DJI;,31/01/2012,12654.78,12720.10,12567.33,12632.91,168070000.00,12632.91
^DJI;,01/02/2012,12632.76,12784.62,12632.76,12716.46,143500000.00,12716.46
^DJI;,02/02/2012,12716.54,12741.89,12676.05,12705.41,114360000.00,12705.41
^DJI;,03/02/2012,12705.04,12869.95,12704.96,12862.23,142840000.00,12862.23
^DJI;,06/02/2012,12860.72,12860.79,12793.43,12845.13,108040000.00,12845.13
^DJI;,07/02/2012,12844.37,12903.71,12782.57,12878.20,116150000.00,12878.20
^DJI;,08/02/2012,12865.79,12893.64,12817.69,12883.95,138250000.00,12883.95
^DJI;,09/02/2012,12884.41,12924.71,12846.41,12890.46,157080000.00,12890.46
^DJI;,10/02/2012,12889.55,12889.63,12743.56,12801.23,123620000.00,12801.23
^DJI;,13/02/2012,12799.11,12887.93,12799.11,12874.04,112240000.00,12874.04
^DJI;,14/02/2012,12871.77,12878.88,12786.93,12878.28,120050000.00,12878.28
^DJI;,15/02/2012,12864.65,12899.47,12753.62,12780.95,127560000.00,12780.95
^DJI;,16/02/2012,12779.81,12914.00,12779.58,12904.08,134450000.00,12904.08
^DJI;,17/02/2012,12903.33,12967.92,12903.25,12949.87,234650000.00,12949.87
^DJI;,21/02/2012,12949.34,13005.04,12926.11,12965.69,164780000.00,12965.69
^DJI;,22/02/2012,12966.22,12977.91,12914.83,12938.67,124200000.00,12938.67
^DJI;,23/02/2012,12937.08,12996.08,12882.67,12984.69,120480000.00,12984.69
^DJI;,24/02/2012,12981.20,13013.82,12950.59,12982.95,89440000.00,12982.95
^DJI;,27/02/2012,12981.13,13027.52,12882.59,12981.51,143530000.00,12981.51
^DJI;,28/02/2012,12976.74,13021.51,12952.82,13005.12,114490000.00,13005.12
^DJI;,29/02/2012,13005.42,13055.75,12929.66,12952.07,182460000.00,12952.07
^DJI;,01/03/2012,12952.29,13032.67,12943.06,12980.30,139670000.00,12980.30
^DJI;,02/03/2012,12980.75,12997.51,12927.77,12977.57,93900000.00,12977.57
^DJI;,05/03/2012,12977.34,12977.34,12883.91,12962.81,108630000.00,12962.81
^DJI;,06/03/2012,12958.65,12958.73,12734.86,12759.15,142330000.00,12759.15
^DJI;,07/03/2012,12756.12,12857.73,12751.51,12837.33,175110000.00,12837.33
^DJI;,08/03/2012,12835.53,12937.19,12835.53,12907.94,103530000.00,12907.94
^DJI;,09/03/2012,12908.62,12968.79,12906.43,12922.02,103240000.00,12922.02
^DJI;,12/03/2012,12920.58,12976.36,12919.98,12959.71,100000000.00,12959.71
^DJI;,13/03/2012,12953.20,13180.40,12953.13,13177.68,163130000.00,13177.68
^DJI;,14/03/2012,13177.15,13221.27,13166.25,13194.10,163610000.00,13194.10
^DJI;,15/03/2012,13192.97,13253.51,13170.19,13252.76,161650000.00,13252.76
^DJI;,16/03/2012,13253.51,13289.08,13231.45,13232.62,392620000.00,13232.62
^DJI;,19/03/2012,13231.94,13269.71,13208.63,13239.13,147120000.00,13239.13
^DJI;,20/03/2012,13238.45,13238.45,13123.38,13170.19,131660000.00,13170.19
^DJI;,21/03/2012,13170.79,13190.02,13112.93,13124.62,124860000.00,13124.62
^DJI;,22/03/2012,13124.40,13124.47,13017.42,13046.14,122060000.00,13046.14
^DJI;,23/03/2012,13045.99,13099.91,13002.77,13080.73,129930000.00,13080.73
^DJI;,26/03/2012,13082.62,13243.86,13082.39,13241.63,122080000.00,13241.63
^DJI;,27/03/2012,13242.09,13264.98,13194.33,13197.73,129280000.00,13197.73
^DJI;,28/03/2012,13195.39,13212.64,13069.26,13126.21,141540000.00,13126.21
^DJI;,29/03/2012,13125.99,13151.57,13032.67,13145.82,136250000.00,13145.82
^DJI;,30/03/2012,13147.94,13224.49,13147.78,13212.04,171190000.00,13212.04
^DJI;,02/04/2012,13211.36,13297.11,13153.69,13264.49,108790000.00,13264.49
^DJI;,03/04/2012,13258.96,13265.36,13131.21,13199.55,123980000.00,13199.55
^DJI;,04/04/2012,13198.19,13198.19,13020.86,13074.75,125000000.00,13074.75
^DJI;,05/04/2012,13067.18,13088.11,13012.46,13060.14,109530000.00,13060.14
^DJI;,09/04/2012,13057.57,13057.72,12903.78,12929.59,105580000.00,12929.59
^DJI;,10/04/2012,12929.44,12929.59,12710.56,12715.93,159290000.00,12715.93
^DJI;,11/04/2012,12716.92,12844.82,12716.92,12805.39,125210000.00,12805.39
^DJI;,12/04/2012,12806.45,12986.96,12806.30,12986.58,119780000.00,12986.58
^DJI;,13/04/2012,12986.20,12986.35,12845.28,12849.59,140990000.00,12849.59
^DJI;,16/04/2012,12850.88,12986.77,12850.80,12921.41,120990000.00,12921.41
^DJI;,17/04/2012,12921.79,13131.36,12921.79,13115.54,115320000.00,13115.54
^DJI;,18/04/2012,13114.56,13114.56,13027.49,13032.75,113520000.00,13032.75
^DJI;,19/04/2012,13028.73,13080.20,12896.82,12964.10,139810000.00,12964.10
^DJI;,20/04/2012,12964.48,13082.54,12964.25,13029.26,212080000.00,13029.26
^DJI;,23/04/2012,13028.20,13028.20,12845.58,12927.17,139370000.00,12927.17
^DJI;,24/04/2012,12927.77,13050.30,12926.49,13001.56,134110000.00,13001.56
^DJI;,25/04/2012,12997.69,13105.70,12993.60,13090.72,135260000.00,13090.72
^DJI;,26/04/2012,13090.11,13227.82,13075.96,13204.62,107570000.00,13204.62
^DJI;,27/04/2012,13204.70,13266.68,13192.21,13228.31,110850000.00,13228.31
^DJI;,30/04/2012,13228.31,13228.76,13176.01,13213.63,127870000.00,13213.63
^DJI;,01/05/2012,13214.16,13338.66,13174.65,13279.32,123400000.00,13279.32
^DJI;,02/05/2012,13278.11,13278.11,13192.21,13268.57,100770000.00,13268.57
^DJI;,03/05/2012,13267.59,13284.09,13175.64,13206.59,102090000.00,13206.59
^DJI;,04/05/2012,13204.62,13205.00,13022.34,13038.27,113790000.00,13038.27
^DJI;,07/05/2012,13035.85,13049.09,12970.00,13008.53,110080000.00,13008.53
^DJI;,08/05/2012,13000.73,13000.73,12810.39,12932.09,138620000.00,12932.09
^DJI;,09/05/2012,12921.81,12921.81,12748.48,12835.06,147460000.00,12835.06
^DJI;,10/05/2012,12831.58,12931.71,12820.30,12855.04,151650000.00,12855.04
^DJI;,11/05/2012,12851.79,12918.01,12779.28,12820.60,148370000.00,12820.60
^DJI;,14/05/2012,12818.49,12818.86,12661.48,12695.35,143190000.00,12695.35
^DJI;,15/05/2012,12695.05,12758.43,12608.16,12632.00,156060000.00,12632.00
^DJI;,16/05/2012,12617.32,12722.63,12597.34,12598.55,143130000.00,12598.55
^DJI;,17/05/2012,12598.32,12611.42,12440.52,12442.49,147430000.00,12442.49
^DJI;,18/05/2012,12443.02,12492.97,12336.76,12369.38,240720000.00,12369.38
^DJI;,21/05/2012,12369.15,12508.11,12367.72,12504.48,142110000.00,12504.48
^DJI;,22/05/2012,12505.38,12575.96,12447.33,12502.81,133650000.00,12502.81
^DJI;,23/05/2012,12501.52,12508.30,12311.56,12496.15,152190000.00,12496.15
^DJI;,24/05/2012,12491.91,12539.59,12419.63,12529.75,126810000.00,12529.75
^DJI;,25/05/2012,12530.74,12533.12,12421.53,12454.83,93000000.00,12454.83
^DJI;,29/05/2012,12454.83,12611.61,12454.60,12580.69,107510000.00,12580.69
^DJI;,30/05/2012,12579.02,12579.10,12396.40,12419.86,122830000.00,12419.86
^DJI;,31/05/2012,12414.41,12489.87,12316.48,12393.45,205140000.00,12393.45
^DJI;,01/06/2012,12391.56,12391.63,12107.48,12118.57,162940000.00,12118.57
^DJI;,04/06/2012,12119.85,12143.69,12035.09,12101.46,126440000.00,12101.46
^DJI;,05/06/2012,12101.08,12147.55,12072.17,12127.95,108970000.00,12127.95
^DJI;,06/06/2012,12125.00,12414.79,12125.00,12414.79,140110000.00,12414.79
^DJI;,07/06/2012,12416.53,12555.26,12416.53,12460.96,131150000.00,12460.96
^DJI;,08/06/2012,12460.81,12554.20,12398.44,12554.20,111810000.00,12554.20
^DJI;,11/06/2012,12553.81,12650.47,12398.48,12411.23,121060000.00,12411.23
^DJI;,12/06/2012,12412.07,12577.02,12411.91,12573.80,111360000.00,12573.80
^DJI;,13/06/2012,12566.38,12598.25,12453.69,12496.38,125780000.00,12496.38
^DJI;,14/06/2012,12497.89,12698.68,12497.66,12651.91,128640000.00,12651.91
^DJI;,15/06/2012,12652.21,12774.70,12651.38,12767.17,284290000.00,12767.17
^DJI;,18/06/2012,12767.02,12781.93,12696.18,12741.82,111280000.00,12741.82
^DJI;,19/06/2012,12744.62,12898.94,12744.47,12837.33,125180000.00,12837.33
^DJI;,20/06/2012,12837.10,12877.18,12744.92,12824.39,119110000.00,12824.39
^DJI;,21/06/2012,12823.10,12857.39,12561.46,12573.57,146750000.00,12573.57
^DJI;,22/06/2012,12574.82,12674.08,12574.67,12640.78,209990000.00,12640.78
^DJI;,25/06/2012,12639.80,12639.87,12458.01,12502.66,134090000.00,12502.66
^DJI;,26/06/2012,12503.57,12576.41,12452.03,12534.67,109270000.00,12534.67
^DJI;,27/06/2012,12532.93,12646.87,12532.71,12627.01,97950000.00,12627.01
^DJI;,28/06/2012,12626.25,12626.25,12450.17,12602.26,125870000.00,12602.26
^DJI;,29/06/2012,12604.60,12880.39,12604.53,12880.09,191630000.00,12880.09
^DJI;,02/07/2012,12879.71,12902.12,12795.48,12871.39,109640000.00,12871.39
^DJI;,03/07/2012,12868.06,12946.20,12845.28,12943.66,63850000.00,12943.66
^DJI;,05/07/2012,12941.85,12961.30,12852.24,12896.67,97800000.00,12896.67
^DJI;,06/07/2012,12889.40,12889.40,12702.99,12772.47,96760000.00,12772.47
^DJI;,09/07/2012,12772.02,12772.02,12686.57,12736.29,100150000.00,12736.29
^DJI;,10/07/2012,12733.87,12830.29,12606.91,12653.12,114760000.00,12653.12
^DJI;,11/07/2012,12653.04,12661.97,12534.33,12604.53,128420000.00,12604.53
^DJI;,12/07/2012,12602.71,12630.64,12492.25,12573.27,142760000.00,12573.27
^DJI;,13/07/2012,12573.73,12784.73,12573.04,12777.09,121080000.00,12777.09
^DJI;,16/07/2012,12776.33,12779.58,12690.05,12727.21,93500000.00,12727.21
^DJI;,17/07/2012,12728.73,12829.23,12645.10,12805.54,119620000.00,12805.54
^DJI;,18/07/2012,12796.98,12921.94,12754.61,12908.70,130070000.00,12908.70
^DJI;,19/07/2012,12909.61,12977.57,12889.93,12943.36,139480000.00,12943.36
^DJI;,20/07/2012,12942.68,12942.83,12810.35,12822.57,210770000.00,12822.57
^DJI;,23/07/2012,12820.45,12820.45,12583.41,12721.46,137760000.00,12721.46
^DJI;,24/07/2012,12720.93,12730.09,12521.84,12617.32,131530000.00,12617.32
^DJI;,25/07/2012,12617.77,12732.77,12617.62,12676.05,127320000.00,12676.05
^DJI;,26/07/2012,12680.59,12931.22,12680.59,12887.93,133620000.00,12887.93
^DJI;,27/07/2012,12888.91,13117.74,12888.53,13075.66,161510000.00,13075.66
^DJI;,30/07/2012,13075.35,13128.64,13042.85,13073.01,91730000.00,13073.01
^DJI;,31/07/2012,13071.72,13082.66,13006.48,13008.68,125980000.00,13008.68
^DJI;,01/08/2012,13007.47,13074.83,12951.16,12976.13,132780000.00,12976.13
^DJI;,02/08/2012,12969.70,12969.85,12778.90,12878.88,112770000.00,12878.88
^DJI;,03/08/2012,12884.82,13133.18,12884.82,13096.17,112390000.00,13096.17
^DJI;,06/08/2012,13099.88,13187.28,13099.72,13117.51,84270000.00,13117.51
^DJI;,07/08/2012,13118.65,13215.97,13118.42,13168.60,95240000.00,13168.60
^DJI;,08/08/2012,13158.10,13202.65,13115.24,13175.64,84910000.00,13175.64
^DJI;,09/08/2012,13174.73,13200.23,13125.09,13165.19,84350000.00,13165.19
^DJI;,10/08/2012,13163.15,13208.22,13094.96,13207.95,86640000.00,13207.95
^DJI;,13/08/2012,13204.93,13205.01,13112.94,13169.43,67550000.00,13169.43
